temporal_type,temporal_value,variable,method,valid_land_cells,total_grid_cells,coverage_percent,mean,median,std,min,max,range,q25,q75,iqr,outlier_count_iqr,physics_compliant,data_quality_score,coefficient_variation
annual,2020,intensity_percentile,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.5507126837715892,0.5540380361725287,0.01879913601649784,0.4623051198970399,0.6021033311622815,0.13979821126524167,0.5447179320764514,0.562817559633092,0.01809962755664063,188079,True,0.9606705037246954,0.03413601424203782
annual,2021,spatial_extent_meters,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.488504399016686,0.4720078906805889,0.18057578227633508,0.1,1.1476342505159909,1.0476342505159908,0.39791473934941524,0.5728445080353566,0.17492976868594134,186643,True,0.9609707879491508,0.3696502685335431
annual,2021,duration_hours,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,438.15338677022925,349.4693806828548,316.93633484308344,1.0,1562.7825965601837,1561.7825965601837,186.87945351611188,652.4792991447212,465.5998456286093,4943,True,0.9989663614752905,0.7233456237308217
annual,2021,intensity_percentile,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.5419606167874567,0.5457788875199332,0.027321050174019118,0.45723217216069684,0.6184749998603153,0.16124282769961845,0.5228564940886941,0.5608894810866715,0.038032986997977414,6709,True,0.998597070430452,0.050411504688234104
annual,2022,spatial_extent_meters,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.4869057517650416,0.41196421543008765,0.351388023478687,0.1,4.255559801549025,4.155559801549026,0.33934928606233394,0.523897034895361,0.18454774883302705,141097,True,0.9704949838314929,0.7216756470937126
annual,2022,duration_hours,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,354.54945394089236,282.1178150062116,264.20510908359455,1.0,1428.401474657661,1427.401474657661,147.82830657361075,514.7779407769726,366.9496342033619,38256,True,0.9920002275133957,0.7451854914650093
annual,2022,intensity_percentile,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.5523977655187183,0.5523575683993911,0.021507735768004285,0.46918814347211263,0.6453324960864246,0.176144352614312,0.5398759231974735,0.5651198735401796,0.0252439503427061,66087,True,0.9861804432161695,0.03893523310654211
annual,2023,spatial_extent_meters,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.4698381769025482,0.44610160062857074,0.12059782457142523,0.25214652736550264,1.1206633557291552,0.8685168283636526,0.38133770501330033,0.5382016851274398,0.1568639801141395,58578,True,0.9877506620472525,0.25667949200398654
annual,2023,duration_hours,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,397.86363221151413,329.3822992675566,241.46603193170657,34.16057818231497,1367.7476183549961,1333.587040172681,217.7719984786586,547.4783665952679,329.70636811660927,32464,True,0.9932114017669091,0.606906518672049
annual,2023,intensity_percentile,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.5479463496827696,0.5490141920953436,0.016439093463697988,0.4863338949015026,0.5969035815620952,0.11056968666059264,0.5375937244223243,0.5590894667718815,0.0214957423495572,28453,True,0.9940501483019304,0.030001282923438233
annual,2024,spatial_extent_meters,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.3878548586004349,0.38415235006668835,0.13354983144749544,0.1,0.982665764743174,0.882665764743174,0.3156477855011727,0.44966267422768597,0.1340148887265133,157817,True,0.9669986382654111,0.3443294018009903
annual,2024,duration_hours,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,247.2881498148483,198.6416664220747,176.67706017842502,1.0,915.6236600611944,914.6236600611944,126.03839756096491,327.31689283449174,201.27849527352683,103607,True,0.9783345768501774,0.7144582557259949
annual,2024,intensity_percentile,Combinatorial Hybridized Multi-Modal Interpolation,2391068,5912021,40.444172982470796,0.5427155800609579,0.5455789583144373,0.023246041774674323,0.4690046100386121,0.6087481885480802,0.1397435785094681,0.5271352238305336,0.5604828521111632,0.03334762828062965,11993,True,0.9974921248580132,0.042832825569635066
